Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Period Type
172144,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,east new york,2011,2011-06-01,18.06,Seasonal
172110,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,east new york,2010,2010-06-01,18.11,Seasonal
412608,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,upper west side,2016,2016-06-01,19.1,Seasonal
172188,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,east harlem,2012,2012-06-01,21.24,Seasonal
741071,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,east harlem,2021,2021-06-01,14.52,Seasonal
741074,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,upper west side,2021,2021-06-01,15.66,Seasonal
549925,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,2017,2017-06-01,10.7,Seasonal
602868,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,2018,2018-06-01,9.1,Seasonal
667389,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,2020,2020-06-01,8.92,Seasonal
336788,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,morris park and bronxdale (cd11),2015,2015-06-01,15.65,Seasonal
643616,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,morris park and bronxdale (cd11),2019,2019-06-01,12.73,Seasonal
172218,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,2013,2013-06-01,11.0,Seasonal
741059,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,2021,2021-06-01,8.54,Seasonal
336752,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,east harlem (cd11),2015,2015-06-01,18.55,Seasonal
336758,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),2015,2015-06-01,17.41,Seasonal
643586,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),2019,2019-06-01,16.48,Seasonal
175932,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,2010,2010-06-01,19.51,Seasonal
175969,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,hunts point - mott haven,2011,2011-06-01,19.66,Seasonal
412446,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,hunts point - mott haven,2016,2016-06-01,15.59,Seasonal
412434,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,2016,2016-06-01,14.79,Seasonal
412440,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,crotona -tremont,2016,2016-06-01,16.73,Seasonal
175972,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,bedford stuyvesant - crown heights,2011,2011-06-01,20.67,Seasonal
412455,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,bedford stuyvesant - crown heights,2016,2016-06-01,15.36,Seasonal
549772,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,crotona -tremont,2017,2017-06-01,17.12,Seasonal
667083,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,crotona -tremont,2020,2020-06-01,14.53,Seasonal
602715,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,crotona -tremont,2018,2018-06-01,15.18,Seasonal
336563,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,gramercy park - murray hill,2015,2015-06-01,27.72,Seasonal
175937,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,coney island - sheepshead bay,2010,2010-06-01,14.02,Seasonal
175979,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,coney island - sheepshead bay,2011,2011-06-01,14.22,Seasonal
336527,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,borough park,2015,2015-06-01,14.55,Seasonal
549775,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,high bridge - morrisania,2017,2017-06-01,17.68,Seasonal
602718,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,high bridge - morrisania,2018,2018-06-01,15.85,Seasonal
336530,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,2015,2015-06-01,14.54,Seasonal
602691,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,2018,2018-06-01,12.54,Seasonal
172073,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,greenpoint,2009,2009-06-01,22.6,Seasonal
549898,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,greenpoint,2017,2017-06-01,16.36,Seasonal
602841,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,greenpoint,2018,2018-06-01,17.47,Seasonal
336665,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,central harlem - morningside heights,2015,2015-06-01,19.02,Seasonal
643493,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,central harlem - morningside heights,2019,2019-06-01,16.78,Seasonal
643490,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,washington heights,2019,2019-06-01,14.03,Seasonal
412566,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,greenpoint,2016,2016-06-01,16.59,Seasonal
172141,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,greenpoint,2011,2011-06-01,21.34,Seasonal
172107,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,greenpoint,2010,2010-06-01,21.41,Seasonal
172142,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,downtown - heights - slope,2011,2011-06-01,22.21,Seasonal
172108,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,downtown - heights - slope,2010,2010-06-01,22.6,Seasonal
412569,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,downtown - heights - slope,2016,2016-06-01,17.32,Seasonal
412551,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,south beach - tottenville,2016,2016-06-01,6.73,Seasonal
175994,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,bayside - little neck,2011,2011-06-01,15.36,Seasonal
667089,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,high bridge - morrisania,2020,2020-06-01,14.75,Seasonal
549805,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,bensonhurst - bay ridge,2017,2017-06-01,12.75,Seasonal
336668,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,east harlem,2015,2015-06-01,18.63,Seasonal
643496,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,east harlem,2019,2019-06-01,16.73,Seasonal
412575,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,east new york,2016,2016-06-01,13.07,Seasonal
412572,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,bedford stuyvesant - crown heights,2016,2016-06-01,15.36,Seasonal
172106,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,pelham - throgs neck,2010,2010-06-01,17.88,Seasonal
172140,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,pelham - throgs neck,2011,2011-06-01,17.17,Seasonal
412563,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,pelham - throgs neck,2016,2016-06-01,14.25,Seasonal
175963,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,kingsbridge - riverdale,2011,2011-06-01,16.27,Seasonal
175921,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,kingsbridge - riverdale,2010,2010-06-01,18.07,Seasonal
412428,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,kingsbridge - riverdale,2016,2016-06-01,12.99,Seasonal
643373,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,washington heights,2019,2019-06-01,14.03,Seasonal
336509,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,hunts point - mott haven,2015,2015-06-01,16.47,Seasonal
643337,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,hunts point - mott haven,2019,2019-06-01,15.52,Seasonal
336767,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,highbridge and concourse (cd4),2015,2015-06-01,18.38,Seasonal
643595,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,highbridge and concourse (cd4),2019,2019-06-01,15.39,Seasonal
643592,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,morrisania and crotona (cd3),2019,2019-06-01,14.43,Seasonal
179343,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,bronx,2009,2009-06-01,20.83,Seasonal
175893,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,canarsie - flatlands,2009,2009-06-01,15.47,Seasonal
643352,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,2019,2019-06-01,16.21,Seasonal
336497,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,2015,2015-06-01,16.04,Seasonal
643346,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,bedford stuyvesant - crown heights,2019,2019-06-01,14.34,Seasonal
336503,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,crotona -tremont,2015,2015-06-01,17.85,Seasonal
336737,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),2015,2015-06-01,25.57,Seasonal
175883,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,crotona -tremont,2009,2009-06-01,24.99,Seasonal
643517,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,jamaica,2019,2019-06-01,13.06,Seasonal
336674,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,long island city - astoria,2015,2015-06-01,16.67,Seasonal
643343,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,downtown - heights - slope,2019,2019-06-01,17.99,Seasonal
172147,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,east flatbush - flatbush,2011,2011-06-01,18.77,Seasonal
412584,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,east flatbush - flatbush,2016,2016-06-01,13.98,Seasonal
172115,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,bensonhurst - bay ridge,2010,2010-06-01,16.91,Seasonal
172149,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,bensonhurst - bay ridge,2011,2011-06-01,16.98,Seasonal
412590,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,bensonhurst - bay ridge,2016,2016-06-01,13.27,Seasonal
336512,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,greenpoint,2015,2015-06-01,17.04,Seasonal
643571,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),2019,2019-06-01,20.15,Seasonal
336755,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),2015,2015-06-01,16.89,Seasonal
643583,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),2019,2019-06-01,13.59,Seasonal
175952,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,bayside - little neck,2010,2010-06-01,16.02,Seasonal
412521,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,bayside - little neck,2016,2016-06-01,12.73,Seasonal
176004,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,south beach - tottenville,2011,2011-06-01,8.54,Seasonal
175962,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,south beach - tottenville,2010,2010-06-01,9.5,Seasonal
212457,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,south beach - tottenville,2014,2014-06-01,7.39,Seasonal
175980,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,williamsburg - bushwick,2011,2011-06-01,21.19,Seasonal
175938,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,williamsburg - bushwick,2010,2010-06-01,21.25,Seasonal
412479,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,williamsburg - bushwick,2016,2016-06-01,15.94,Seasonal
412491,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,upper west side,2016,2016-06-01,19.1,Seasonal
175942,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,upper west side,2010,2010-06-01,26.72,Seasonal
212433,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,williamsburg - bushwick,2014,2014-06-01,17.0,Seasonal
550102,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,flatbush and midwood (cd14),2017,2017-06-01,13.23,Seasonal
603045,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,flatbush and midwood (cd14),2018,2018-06-01,11.74,Seasonal
667743,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,flatbush and midwood (cd14),2020,2020-06-01,10.3,Seasonal
667701,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,sunset park (cd7),2020,2020-06-01,11.85,Seasonal
549811,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,williamsburg - bushwick,2017,2017-06-01,15.73,Seasonal
667161,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,williamsburg - bushwick,2020,2020-06-01,13.24,Seasonal
549823,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,upper west side,2017,2017-06-01,19.98,Seasonal
602766,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,upper west side,2018,2018-06-01,18.4,Seasonal
336887,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,rockaway and broad channel (cd14),2015,2015-06-01,6.87,Seasonal
643694,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,flushing and whitestone (cd7),2019,2019-06-01,13.58,Seasonal
549988,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,new york city,2017,2017-06-01,13.4,Seasonal
667515,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,new york city,2020,2020-06-01,10.61,Seasonal
602931,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,new york city,2018,2018-06-01,12.32,Seasonal
179118,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,new york city,2009,2009-06-01,18.9,Seasonal
412656,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,new york city,2016,2016-06-01,13.2,Seasonal
179119,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,new york city,2010,2010-06-01,17.59,Seasonal
179120,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,new york city,2011,2011-06-01,17.14,Seasonal
667059,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,kingsbridge - riverdale,2020,2020-06-01,12.22,Seasonal
643334,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,high bridge - morrisania,2019,2019-06-01,15.43,Seasonal
175884,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,high bridge - morrisania,2009,2009-06-01,26.46,Seasonal
179350,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,2010,2010-06-01,28.52,Seasonal
179355,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,2011,2011-06-01,27.72,Seasonal
179353,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,bronx,2011,2011-06-01,18.31,Seasonal
179344,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,2009,2009-06-01,20.14,Seasonal
602745,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,canarsie - flatlands,2018,2018-06-01,9.05,Seasonal
667143,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,canarsie - flatlands,2020,2020-06-01,8.63,Seasonal
549748,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,2017,2017-06-01,13.44,Seasonal
643598,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,fordham and university heights (cd5),2019,2019-06-01,14.89,Seasonal
175880,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,northeast bronx,2009,2009-06-01,17.94,Seasonal
175971,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,downtown - heights - slope,2011,2011-06-01,22.21,Seasonal
175929,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,downtown - heights - slope,2010,2010-06-01,22.6,Seasonal
175964,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,northeast bronx,2011,2011-06-01,17.16,Seasonal
175922,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,northeast bronx,2010,2010-06-01,17.86,Seasonal
412431,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,northeast bronx,2016,2016-06-01,14.6,Seasonal
175923,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,2010,2010-06-01,19.72,Seasonal
175965,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,2011,2011-06-01,18.38,Seasonal
175967,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,crotona -tremont,2011,2011-06-01,20.95,Seasonal
643484,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,2019,2019-06-01,9.97,Seasonal
412593,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,2016,2016-06-01,10.44,Seasonal
336746,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),2015,2015-06-01,18.88,Seasonal
643574,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),2019,2019-06-01,16.34,Seasonal
643610,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,parkchester and soundview (cd9),2019,2019-06-01,13.39,Seasonal
166710,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,bushwick (cd4),2010,2010-06-01,19.98,Seasonal
166769,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,bushwick (cd4),2011,2011-06-01,19.96,Seasonal
166687,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),2010,2010-06-01,41.44,Seasonal
166746,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),2011,2011-06-01,41.53,Seasonal
412671,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),2016,2016-06-01,28.83,Seasonal
166761,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),2011,2011-06-01,16.31,Seasonal
166702,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),2010,2010-06-01,18.09,Seasonal
412716,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),2016,2016-06-01,13.0,Seasonal
166683,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),2010,2010-06-01,31.24,Seasonal
166742,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),2011,2011-06-01,31.02,Seasonal
412659,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),2016,2016-06-01,22.85,Seasonal
412719,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,parkchester and soundview (cd9),2016,2016-06-01,14.9,Seasonal
166628,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),2009,2009-06-01,45.0,Seasonal
643562,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),2019,2019-06-01,27.15,Seasonal
166626,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),2009,2009-06-01,28.32,Seasonal
166643,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),2009,2009-06-01,19.53,Seasonal
166624,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),2009,2009-06-01,34.24,Seasonal
213421,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,throgs neck and co-op city (cd10),2014,2014-06-01,14.33,Seasonal
549997,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),2017,2017-06-01,19.88,Seasonal
602940,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),2018,2018-06-01,18.72,Seasonal
166685,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),2010,2010-06-01,26.42,Seasonal
166744,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),2011,2011-06-01,26.23,Seasonal
412665,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),2016,2016-06-01,19.89,Seasonal
602991,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),2018,2018-06-01,11.68,Seasonal
667635,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),2020,2020-06-01,12.14,Seasonal
602943,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),2018,2018-06-01,22.78,Seasonal
667539,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),2020,2020-06-01,17.82,Seasonal
166805,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),2012,2012-06-01,40.34,Seasonal
166864,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),2013,2013-06-01,37.02,Seasonal
741137,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),2021,2021-06-01,22.07,Seasonal
667065,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,northeast bronx,2020,2020-06-01,13.0,Seasonal
213423,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,williamsbridge and baychester (cd12),2014,2014-06-01,14.83,Seasonal
166810,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),2012,2012-06-01,21.94,Seasonal
213409,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),2014,2014-06-01,19.66,Seasonal
336764,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,morrisania and crotona (cd3),2015,2015-06-01,17.23,Seasonal
336728,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),2015,2015-06-01,20.15,Seasonal
643556,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),2019,2019-06-01,19.94,Seasonal
213426,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,bedford stuyvesant (cd3),2014,2014-06-01,17.11,Seasonal
166874,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,morrisania and crotona (cd3),2013,2013-06-01,18.47,Seasonal
166815,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,morrisania and crotona (cd3),2012,2012-06-01,18.97,Seasonal
166887,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,bushwick (cd4),2013,2013-06-01,18.09,Seasonal
643637,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,park slope and carroll gardens (cd6),2019,2019-06-01,18.11,Seasonal
336779,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),2015,2015-06-01,14.29,Seasonal
643559,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),2019,2019-06-01,23.54,Seasonal
213429,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,park slope and carroll gardens (cd6),2014,2014-06-01,17.1,Seasonal
549994,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),2017,2017-06-01,22.43,Seasonal
667527,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),2020,2020-06-01,16.16,Seasonal
412662,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),2016,2016-06-01,22.17,Seasonal
643550,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),2019,2019-06-01,23.26,Seasonal
643589,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),2019,2019-06-01,15.78,Seasonal
643553,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),2019,2019-06-01,22.5,Seasonal
412416,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,2016,2016-06-01,13.62,Seasonal
175935,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,canarsie - flatlands,2010,2010-06-01,14.28,Seasonal
175977,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,canarsie - flatlands,2011,2011-06-01,14.26,Seasonal
412470,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,canarsie - flatlands,2016,2016-06-01,9.96,Seasonal
179354,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,2011,2011-06-01,18.14,Seasonal
179349,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,2010,2010-06-01,18.23,Seasonal
166803,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),2012,2012-06-01,24.26,Seasonal
166862,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),2013,2013-06-01,23.31,Seasonal
412413,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,bronx,2016,2016-06-01,14.92,Seasonal
213407,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),2014,2014-06-01,23.64,Seasonal
741140,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),2021,2021-06-01,18.63,Seasonal
166820,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),2012,2012-06-01,14.81,Seasonal
166879,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),2013,2013-06-01,14.22,Seasonal
602709,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,2018,2018-06-01,13.3,Seasonal
667071,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,2020,2020-06-01,13.15,Seasonal
549766,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,2017,2017-06-01,14.87,Seasonal
741182,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),2021,2021-06-01,10.7,Seasonal
213417,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,belmont and east tremont (cd6),2014,2014-06-01,17.33,Seasonal
213424,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,greenpoint and williamsburg (cd1),2014,2014-06-01,17.27,Seasonal
741125,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),2021,2021-06-01,18.03,Seasonal
166801,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),2012,2012-06-01,29.25,Seasonal
166860,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),2013,2013-06-01,27.81,Seasonal
549751,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,2017,2017-06-01,21.33,Seasonal
602694,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,2018,2018-06-01,19.67,Seasonal
213412,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),2014,2014-06-01,17.46,Seasonal
166772,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,sunset park (cd7),2011,2011-06-01,19.31,Seasonal
412749,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,sunset park (cd7),2016,2016-06-01,15.13,Seasonal
